sample,label,is_valid
task1\train_data\images\unlabeled\6191.jpeg,36,False
task1\train_data\images\unlabeled\6192.jpeg,71,False
task1\train_data\images\unlabeled\6193.jpeg,15,False
task1\train_data\images\unlabeled\6194.jpeg,69,False
task1\train_data\images\unlabeled\6195.jpeg,44,False
task1\train_data\images\unlabeled\6196.jpeg,72,False
task1\train_data\images\unlabeled\6197.jpeg,1,False
task1\train_data\images\unlabeled\6198.jpeg,1,False
task1\train_data\images\unlabeled\6199.jpeg,87,False
task1\train_data\images\unlabeled\62.jpeg,64,False
task1\train_data\images\unlabeled\620.jpeg,62,False
task1\train_data\images\unlabeled\6200.jpeg,1,False
task1\train_data\images\unlabeled\6201.jpeg,76,False
task1\train_data\images\unlabeled\6202.jpeg,42,False
task1\train_data\images\unlabeled\6203.jpeg,69,False
task1\train_data\images\unlabeled\6204.jpeg,43,False
task1\train_data\images\unlabeled\6205.jpeg,80,False
task1\train_data\images\unlabeled\6206.jpeg,54,False
task1\train_data\images\unlabeled\6207.jpeg,88,False
task1\train_data\images\unlabeled\6208.jpeg,36,False
task1\train_data\images\unlabeled\6209.jpeg,25,False
task1\train_data\images\unlabeled\621.jpeg,84,False
task1\train_data\images\unlabeled\6210.jpeg,96,False
task1\train_data\images\unlabeled\6211.jpeg,27,False
task1\train_data\images\unlabeled\6212.jpeg,44,False
task1\train_data\images\unlabeled\6213.jpeg,34,False
task1\train_data\images\unlabeled\6214.jpeg,52,False
task1\train_data\images\unlabeled\6215.jpeg,26,False
task1\train_data\images\unlabeled\6216.jpeg,43,False
task1\train_data\images\unlabeled\6217.jpeg,10,False
task1\train_data\images\unlabeled\6218.jpeg,53,False
task1\train_data\images\unlabeled\6219.jpeg,5,False
task1\train_data\images\unlabeled\622.jpeg,58,False
task1\train_data\images\unlabeled\6220.jpeg,99,False
task1\train_data\images\unlabeled\6221.jpeg,75,False
task1\train_data\images\unlabeled\6222.jpeg,90,False
task1\train_data\images\unlabeled\6223.jpeg,34,False
task1\train_data\images\unlabeled\6224.jpeg,81,False
task1\train_data\images\unlabeled\6225.jpeg,73,False
task1\train_data\images\unlabeled\6226.jpeg,62,False
task1\train_data\images\unlabeled\6227.jpeg,36,False
task1\train_data\images\unlabeled\6228.jpeg,82,False
task1\train_data\images\unlabeled\6229.jpeg,7,False
task1\train_data\images\unlabeled\623.jpeg,15,False
task1\train_data\images\unlabeled\6230.jpeg,85,False
task1\train_data\images\unlabeled\6231.jpeg,55,False
task1\train_data\images\unlabeled\6232.jpeg,92,False
task1\train_data\images\unlabeled\6233.jpeg,9,False
task1\train_data\images\unlabeled\6234.jpeg,54,False
task1\train_data\images\unlabeled\6235.jpeg,55,False
task1\train_data\images\unlabeled\6236.jpeg,7,False
task1\train_data\images\unlabeled\6237.jpeg,37,False
task1\train_data\images\unlabeled\6238.jpeg,87,False
task1\train_data\images\unlabeled\6239.jpeg,7,False
task1\train_data\images\unlabeled\624.jpeg,64,False
task1\train_data\images\unlabeled\6240.jpeg,9,False
task1\train_data\images\unlabeled\6241.jpeg,32,False
task1\train_data\images\unlabeled\6242.jpeg,16,False
task1\train_data\images\unlabeled\6243.jpeg,78,False
task1\train_data\images\unlabeled\6244.jpeg,94,False
task1\train_data\images\unlabeled\6245.jpeg,97,False
task1\train_data\images\unlabeled\6246.jpeg,19,False
task1\train_data\images\unlabeled\6247.jpeg,41,False
task1\train_data\images\unlabeled\6248.jpeg,54,False
task1\train_data\images\unlabeled\6249.jpeg,6,False
task1\train_data\images\unlabeled\625.jpeg,59,False
task1\train_data\images\unlabeled\6250.jpeg,70,False
task1\train_data\images\unlabeled\6251.jpeg,52,False
task1\train_data\images\unlabeled\6252.jpeg,85,False
task1\train_data\images\unlabeled\6253.jpeg,92,False
task1\train_data\images\unlabeled\6254.jpeg,97,False
task1\train_data\images\unlabeled\6255.jpeg,63,False
task1\train_data\images\unlabeled\6256.jpeg,39,False
task1\train_data\images\unlabeled\6257.jpeg,60,False
task1\train_data\images\unlabeled\6258.jpeg,28,False
task1\train_data\images\unlabeled\6259.jpeg,31,False
task1\train_data\images\unlabeled\626.jpeg,33,False
task1\train_data\images\unlabeled\6260.jpeg,48,False
task1\train_data\images\unlabeled\6261.jpeg,8,False
task1\train_data\images\unlabeled\6262.jpeg,88,False
task1\train_data\images\unlabeled\6263.jpeg,90,False
task1\train_data\images\unlabeled\6264.jpeg,26,False
task1\train_data\images\unlabeled\6265.jpeg,39,False
task1\train_data\images\unlabeled\6266.jpeg,5,False
task1\train_data\images\unlabeled\6267.jpeg,42,False
task1\train_data\images\unlabeled\6268.jpeg,27,False
task1\train_data\images\unlabeled\6269.jpeg,97,False
task1\train_data\images\unlabeled\627.jpeg,78,False
task1\train_data\images\unlabeled\6270.jpeg,6,False
task1\train_data\images\unlabeled\6271.jpeg,11,False
task1\train_data\images\unlabeled\6272.jpeg,54,False
task1\train_data\images\unlabeled\6273.jpeg,66,False
task1\train_data\images\unlabeled\6274.jpeg,75,False
task1\train_data\images\unlabeled\6275.jpeg,0,False
task1\train_data\images\unlabeled\6276.jpeg,73,False
task1\train_data\images\unlabeled\6277.jpeg,92,False
task1\train_data\images\unlabeled\6278.jpeg,73,False
task1\train_data\images\unlabeled\6279.jpeg,74,False
task1\train_data\images\unlabeled\628.jpeg,33,False
task1\train_data\images\unlabeled\6280.jpeg,13,False
task1\train_data\images\unlabeled\6281.jpeg,49,False
task1\train_data\images\unlabeled\6282.jpeg,90,False
task1\train_data\images\unlabeled\6283.jpeg,56,False
task1\train_data\images\unlabeled\6284.jpeg,2,False
task1\train_data\images\unlabeled\6285.jpeg,47,False
task1\train_data\images\unlabeled\6286.jpeg,58,False
task1\train_data\images\unlabeled\6287.jpeg,10,False
task1\train_data\images\unlabeled\6288.jpeg,76,False
task1\train_data\images\unlabeled\6289.jpeg,99,False
task1\train_data\images\unlabeled\629.jpeg,67,False
task1\train_data\images\unlabeled\6290.jpeg,15,False
task1\train_data\images\unlabeled\6291.jpeg,97,False
task1\train_data\images\unlabeled\6292.jpeg,81,False
task1\train_data\images\unlabeled\6293.jpeg,87,False
task1\train_data\images\unlabeled\6294.jpeg,79,False
task1\train_data\images\unlabeled\6295.jpeg,50,False
task1\train_data\images\unlabeled\6296.jpeg,10,False
task1\train_data\images\unlabeled\6297.jpeg,15,False
task1\train_data\images\unlabeled\6298.jpeg,61,False
task1\train_data\images\unlabeled\6299.jpeg,60,False
task1\train_data\images\unlabeled\63.jpeg,63,False
task1\train_data\images\unlabeled\630.jpeg,54,False
task1\train_data\images\unlabeled\6300.jpeg,96,False
task1\train_data\images\unlabeled\6301.jpeg,99,False
task1\train_data\images\unlabeled\6302.jpeg,48,False
task1\train_data\images\unlabeled\6303.jpeg,83,False
task1\train_data\images\unlabeled\6304.jpeg,6,False
task1\train_data\images\unlabeled\6305.jpeg,34,False
task1\train_data\images\unlabeled\6306.jpeg,59,False
task1\train_data\images\unlabeled\6307.jpeg,63,False
task1\train_data\images\unlabeled\6308.jpeg,96,False
task1\train_data\images\unlabeled\6309.jpeg,1,False
task1\train_data\images\unlabeled\631.jpeg,94,False
task1\train_data\images\unlabeled\6310.jpeg,22,False
task1\train_data\images\unlabeled\6311.jpeg,0,False
task1\train_data\images\unlabeled\6312.jpeg,6,False
task1\train_data\images\unlabeled\6313.jpeg,36,False
task1\train_data\images\unlabeled\6314.jpeg,73,False
task1\train_data\images\unlabeled\6315.jpeg,6,False
task1\train_data\images\unlabeled\6316.jpeg,53,False
task1\train_data\images\unlabeled\6317.jpeg,56,False
task1\train_data\images\unlabeled\6318.jpeg,1,False
task1\train_data\images\unlabeled\6319.jpeg,26,False
task1\train_data\images\unlabeled\632.jpeg,87,False
task1\train_data\images\unlabeled\6320.jpeg,82,False
task1\train_data\images\unlabeled\6321.jpeg,94,False
task1\train_data\images\unlabeled\6322.jpeg,9,False
task1\train_data\images\unlabeled\6323.jpeg,35,False
task1\train_data\images\unlabeled\6324.jpeg,47,False
task1\train_data\images\unlabeled\6325.jpeg,54,False
task1\train_data\images\unlabeled\6326.jpeg,85,False
task1\train_data\images\unlabeled\6327.jpeg,82,False
task1\train_data\images\unlabeled\6328.jpeg,98,False
task1\train_data\images\unlabeled\6329.jpeg,29,False
task1\train_data\images\unlabeled\633.jpeg,28,False
task1\train_data\images\unlabeled\6330.jpeg,16,False
task1\train_data\images\unlabeled\6331.jpeg,95,False
task1\train_data\images\unlabeled\6332.jpeg,59,False
task1\train_data\images\unlabeled\6333.jpeg,8,False
task1\train_data\images\unlabeled\6334.jpeg,16,False
task1\train_data\images\unlabeled\6335.jpeg,41,False
task1\train_data\images\unlabeled\6336.jpeg,7,False
task1\train_data\images\unlabeled\6337.jpeg,82,False
task1\train_data\images\unlabeled\6338.jpeg,92,False
task1\train_data\images\unlabeled\6339.jpeg,13,False
task1\train_data\images\unlabeled\634.jpeg,59,False
task1\train_data\images\unlabeled\6340.jpeg,83,False
task1\train_data\images\unlabeled\6341.jpeg,97,False
task1\train_data\images\unlabeled\6342.jpeg,60,False
task1\train_data\images\unlabeled\6343.jpeg,41,False
task1\train_data\images\unlabeled\6344.jpeg,0,False
task1\train_data\images\unlabeled\6345.jpeg,1,False
task1\train_data\images\unlabeled\6346.jpeg,22,False
task1\train_data\images\unlabeled\6347.jpeg,77,False
task1\train_data\images\unlabeled\6348.jpeg,36,False
task1\train_data\images\unlabeled\6349.jpeg,23,False
task1\train_data\images\unlabeled\635.jpeg,50,False
task1\train_data\images\unlabeled\6350.jpeg,83,False
task1\train_data\images\unlabeled\6351.jpeg,22,False
task1\train_data\images\unlabeled\6352.jpeg,33,False
task1\train_data\images\unlabeled\6353.jpeg,27,False
task1\train_data\images\unlabeled\6354.jpeg,29,False
task1\train_data\images\unlabeled\6355.jpeg,9,False
task1\train_data\images\unlabeled\6356.jpeg,39,False
task1\train_data\images\unlabeled\6357.jpeg,84,False
task1\train_data\images\unlabeled\6358.jpeg,22,False
task1\train_data\images\unlabeled\6359.jpeg,59,False
task1\train_data\images\unlabeled\636.jpeg,54,False
task1\train_data\images\unlabeled\6360.jpeg,63,False
task1\train_data\images\unlabeled\6361.jpeg,76,False
task1\train_data\images\unlabeled\6362.jpeg,68,False
task1\train_data\images\unlabeled\6363.jpeg,66,False
task1\train_data\images\unlabeled\6364.jpeg,73,False
task1\train_data\images\unlabeled\6365.jpeg,42,False
task1\train_data\images\unlabeled\6366.jpeg,27,False
task1\train_data\images\unlabeled\6367.jpeg,72,False
task1\train_data\images\unlabeled\6368.jpeg,37,False
task1\train_data\images\unlabeled\6369.jpeg,7,False
task1\train_data\images\unlabeled\637.jpeg,66,False
task1\train_data\images\unlabeled\6370.jpeg,6,False
task1\train_data\images\unlabeled\6371.jpeg,96,False
task1\train_data\images\unlabeled\6372.jpeg,99,False
task1\train_data\images\unlabeled\6373.jpeg,28,False
task1\train_data\images\unlabeled\6374.jpeg,92,False
task1\train_data\images\unlabeled\6375.jpeg,85,False
task1\train_data\images\unlabeled\6376.jpeg,31,False
task1\train_data\images\unlabeled\6377.jpeg,1,False
task1\train_data\images\unlabeled\6378.jpeg,23,False
task1\train_data\images\unlabeled\6379.jpeg,1,False
task1\train_data\images\unlabeled\638.jpeg,74,False
task1\train_data\images\unlabeled\6380.jpeg,34,False
task1\train_data\images\unlabeled\6381.jpeg,43,False
task1\train_data\images\unlabeled\6382.jpeg,47,False
task1\train_data\images\unlabeled\6383.jpeg,34,False
task1\train_data\images\unlabeled\6384.jpeg,4,False
task1\train_data\images\unlabeled\6385.jpeg,29,False
task1\train_data\images\unlabeled\6386.jpeg,42,False
task1\train_data\images\unlabeled\6387.jpeg,58,False
task1\train_data\images\unlabeled\6388.jpeg,92,False
task1\train_data\images\unlabeled\6389.jpeg,22,False
task1\train_data\images\unlabeled\639.jpeg,17,False
task1\train_data\images\unlabeled\6390.jpeg,72,False
task1\train_data\images\unlabeled\6391.jpeg,7,False
task1\train_data\images\unlabeled\6392.jpeg,97,False
task1\train_data\images\unlabeled\6393.jpeg,0,False
task1\train_data\images\unlabeled\6394.jpeg,86,False
task1\train_data\images\unlabeled\6395.jpeg,59,False
task1\train_data\images\unlabeled\6396.jpeg,57,False
task1\train_data\images\unlabeled\6397.jpeg,46,False
task1\train_data\images\unlabeled\6398.jpeg,76,False
task1\train_data\images\unlabeled\6399.jpeg,74,False
task1\train_data\images\unlabeled\64.jpeg,57,False
task1\train_data\images\unlabeled\640.jpeg,16,False
task1\train_data\images\unlabeled\6400.jpeg,27,False
task1\train_data\images\unlabeled\6401.jpeg,87,False
task1\train_data\images\unlabeled\6402.jpeg,23,False
task1\train_data\images\unlabeled\6403.jpeg,86,False
task1\train_data\images\unlabeled\6404.jpeg,8,False
task1\train_data\images\unlabeled\6405.jpeg,1,False
task1\train_data\images\unlabeled\6406.jpeg,96,False
task1\train_data\images\unlabeled\6407.jpeg,28,False
task1\train_data\images\unlabeled\6408.jpeg,9,False
task1\train_data\images\unlabeled\6409.jpeg,40,False
task1\train_data\images\unlabeled\641.jpeg,52,False
task1\train_data\images\unlabeled\6410.jpeg,49,False
task1\train_data\images\unlabeled\6411.jpeg,70,False
task1\train_data\images\unlabeled\6412.jpeg,23,False
task1\train_data\images\unlabeled\6413.jpeg,41,False
task1\train_data\images\unlabeled\6414.jpeg,90,False
task1\train_data\images\unlabeled\6415.jpeg,73,False
task1\train_data\images\unlabeled\6416.jpeg,59,False
task1\train_data\images\unlabeled\6417.jpeg,54,False
task1\train_data\images\unlabeled\6418.jpeg,22,False
task1\train_data\images\unlabeled\6419.jpeg,45,False
task1\train_data\images\unlabeled\642.jpeg,49,False
task1\train_data\images\unlabeled\6420.jpeg,52,False
task1\train_data\images\unlabeled\6421.jpeg,79,False
task1\train_data\images\unlabeled\6422.jpeg,2,False
task1\train_data\images\unlabeled\6423.jpeg,1,False
task1\train_data\images\unlabeled\6424.jpeg,45,False
task1\train_data\images\unlabeled\6425.jpeg,56,False
task1\train_data\images\unlabeled\6426.jpeg,32,False
task1\train_data\images\unlabeled\6427.jpeg,13,False
task1\train_data\images\unlabeled\6428.jpeg,7,False
task1\train_data\images\unlabeled\6429.jpeg,7,False
task1\train_data\images\unlabeled\643.jpeg,77,False
task1\train_data\images\unlabeled\6430.jpeg,72,False
task1\train_data\images\unlabeled\6431.jpeg,88,False
task1\train_data\images\unlabeled\6432.jpeg,11,False
task1\train_data\images\unlabeled\6433.jpeg,64,False
task1\train_data\images\unlabeled\6434.jpeg,10,False
task1\train_data\images\unlabeled\6435.jpeg,96,False
task1\train_data\images\unlabeled\6436.jpeg,1,False
task1\train_data\images\unlabeled\6437.jpeg,56,False
task1\train_data\images\unlabeled\6438.jpeg,6,False
task1\train_data\images\unlabeled\6439.jpeg,26,False
task1\train_data\images\unlabeled\644.jpeg,96,False
task1\train_data\images\unlabeled\6440.jpeg,72,False
task1\train_data\images\unlabeled\6441.jpeg,50,False
task1\train_data\images\unlabeled\6442.jpeg,1,False
task1\train_data\images\unlabeled\6443.jpeg,72,False
task1\train_data\images\unlabeled\6444.jpeg,84,False
task1\train_data\images\unlabeled\6445.jpeg,32,False
task1\train_data\images\unlabeled\6446.jpeg,81,False
task1\train_data\images\unlabeled\6447.jpeg,20,False
task1\train_data\images\unlabeled\6448.jpeg,66,False
task1\train_data\images\unlabeled\6449.jpeg,49,False
task1\train_data\images\unlabeled\645.jpeg,97,False
task1\train_data\images\unlabeled\6450.jpeg,41,False
task1\train_data\images\unlabeled\6451.jpeg,5,False
task1\train_data\images\unlabeled\6452.jpeg,90,False
task1\train_data\images\unlabeled\6453.jpeg,0,False
task1\train_data\images\unlabeled\6454.jpeg,28,False
task1\train_data\images\unlabeled\6455.jpeg,89,False
task1\train_data\images\unlabeled\6456.jpeg,91,False
task1\train_data\images\unlabeled\6457.jpeg,93,False
task1\train_data\images\unlabeled\6458.jpeg,34,False
task1\train_data\images\unlabeled\6459.jpeg,54,False
task1\train_data\images\unlabeled\646.jpeg,49,False
task1\train_data\images\unlabeled\6460.jpeg,43,False
task1\train_data\images\unlabeled\6461.jpeg,10,False
task1\train_data\images\unlabeled\6462.jpeg,65,False
task1\train_data\images\unlabeled\6463.jpeg,48,False
task1\train_data\images\unlabeled\6464.jpeg,33,False
task1\train_data\images\unlabeled\6465.jpeg,83,False
task1\train_data\images\unlabeled\6466.jpeg,64,False
task1\train_data\images\unlabeled\6467.jpeg,13,False
task1\train_data\images\unlabeled\6468.jpeg,50,False
task1\train_data\images\unlabeled\6469.jpeg,31,False
task1\train_data\images\unlabeled\647.jpeg,44,False
task1\train_data\images\unlabeled\6470.jpeg,64,False
task1\train_data\images\unlabeled\6471.jpeg,32,False
task1\train_data\images\unlabeled\6472.jpeg,87,False
task1\train_data\images\unlabeled\6473.jpeg,63,False
task1\train_data\images\unlabeled\6474.jpeg,47,False
task1\train_data\images\unlabeled\6475.jpeg,33,False
task1\train_data\images\unlabeled\6476.jpeg,27,False
